Element,Al,46Ti,48Ti,Fe,Y,Zr,La,Ce,Ho,Hf,Pb,Th,U
Isotopes,27Al,46Ti,48Ti,56Fe,89Y,90Zr,139La,140Ce,165Ho,177Hf+178Hf+179Hf+180Hf,206Pb+207Pb+208Pb,232Th,238U
Sensitivity (TofCts/g),8.93E+15,3.99E+15,5.39E+16,1.17E+17,3.01E+17,1.70E+17,5.47E+17,5.35E+17,2.76E+17,2.67E+17,3.00E+17,2.55E+17,2.83E+17
MedianSignal (TofCts),NaN,1.41E+01,NaN,3.60E+01,NaN,7.99E+01,NaN,NaN,NaN,7.78E+00,NaN,NaN,NaN
Avg Lc (TofCts),8.02,11.97,7.29,18.43,6.2,4.5,5.57,5.52,5.3,3.97,5.46,4.46,4.66
Avg Bkgd (TofCts),0.09,0.963,0.034,4.331,0.04,0.09,0.008,0.006,0.01,0.027,0.026,0,0.003
DynamicAlpha,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,3.20E-05,1.00E-07,1.00E-07,1.00E-07,1.00E-05,1.00E-07,1.00E-07,1.00E-07
Filename,00h03m02s_Zr_ENG 75Kx.h5,,,,,,,,,,,,
spTime (s),120.226,,,,,,,,,,,,
qPlasma (mL/s),0.000063,,,,,,,,,,,,
,,,,,,,,,,,,,
Particle Signals (TofCts),,,,,,,,,,,,,
Comp,Al,46Ti,48Ti,Fe,Y,Zr,La,Ce,Ho,Hf,Pb,Th,U
Zr,0,0,0,0,0,59.461,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.87,0,0,0,0,0,0,0
Zr,0,0,0,0,0,9.613,0,0,0,0,0,0,0
Zr,0,0,0,0,0,21.043,0,0,0,0,0,0,0
Zr,0,0,0,0,0,108.838,0,0,0,0,0,0,0
Zr,0,0,0,0,0,109.106,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.661,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,115.171,0,0,0,5.235,0,0,0
Zr,0,0,0,0,0,123.528,0,0,0,0,0,0,0
Zr,0,0,0,0,0,39.601,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,1573.022,0,0,0,51.715,0,0,0
Zr+Hf,0,0,0,0,0,791.1,0,0,0,24.995,0,0,0
Zr,0,0,0,0,0,7.951,0,0,0,0,0,0,0
Zr,0,0,0,0,0,85.635,0,0,0,0,0,0,0
Zr,0,0,0,0,0,55.996,0,0,0,0,0,0,0
Zr,0,0,0,0,0,18.293,0,0,0,0,0,0,0
Zr,0,0,0,0,0,16.175,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,98.771,0,0,0,7.147,0,0,0
Zr+Hf,0,0,0,0,0,190.292,0,0,0,5.959,0,0,0
Zr,0,0,0,0,0,81.534,0,0,0,0,0,0,0
Zr,0,0,0,0,0,136.319,0,0,0,0,0,0,0
Zr,0,0,0,0,0,23.587,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,193.082,0,0,0,5.164,0,0,0
Zr+Hf,0,0,0,0,0,149.343,0,0,0,6.301,0,0,0
Zr+Hf,0,0,0,0,0,96.417,0,0,0,5.298,0,0,0
Zr,0,0,0,0,0,77.698,0,0,0,0,0,0,0
Zr,0,0,0,0,0,28.931,0,0,0,0,0,0,0
Zr,0,0,0,0,0,6.286,0,0,0,0,0,0,0
Zr,0,0,0,0,0,19.523,0,0,0,0,0,0,0
Zr,0,0,0,0,0,43.624,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.195,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,178.058,0,0,0,9.55,0,0,0
Zr+Hf,0,0,0,0,0,305.612,0,0,0,11.339,0,0,0
Zr,0,0,0,0,0,11.116,0,0,0,0,0,0,0
Zr,0,0,0,0,0,6.977,0,0,0,0,0,0,0
Zr,0,0,0,0,0,35.57,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,358.208,0,0,0,5.725,0,0,0
Zr+Hf,0,0,0,0,0,211.997,0,0,0,6.873,0,0,0
Zr,0,0,0,0,0,42.726,0,0,0,0,0,0,0
Zr,0,0,0,0,0,54.867,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,235.893,0,0,0,7.361,0,0,0
Zr+Hf,0,0,0,0,0,379.252,0,0,0,24.607,0,0,0
Zr+Hf,0,0,0,0,0,377.732,0,0,0,6.914,0,0,0
Zr,0,0,0,0,0,62.117,0,0,0,0,0,0,0
Zr,0,0,0,0,0,39.484,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.749,0,0,0,0,0,0,0
Zr,0,0,0,0,0,25.396,0,0,0,0,0,0,0
Zr,0,0,0,0,0,73.375,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,111.256,0,0,0,6.493,0,0,0
Zr,0,0,0,0,0,43.64,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,106.944,0,0,0,5.211,0,0,0
Zr+Hf,0,0,0,0,0,105.383,0,0,0,5.157,0,0,0
Zr+Hf,0,0,0,0,0,195.946,0,0,0,5.668,0,0,0
Zr,0,0,0,0,0,7.131,0,0,0,0,0,0,0
Zr,0,0,0,0,0,68.157,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.916,0,0,0,0,0,0,0
Hf,0,0,0,0,0,0,0,0,0,4.07,0,0,0
Zr+Hf,0,0,0,0,0,690.011,0,0,0,8.133,0,0,0
Zr+Hf,0,0,0,0,0,301.386,0,0,0,4.65,0,0,0
46Ti,0,17.842,0,0,0,0,0,0,0,0,0,0,0
Zr,0,0,0,0,0,195.167,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,262.096,0,0,0,18.568,0,0,0
Zr,0,0,0,0,0,5.636,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,500.49,0,0,0,22.485,0,0,0
Zr+Hf,0,0,0,0,0,1640.499,0,0,0,63.063,0,0,0
Zr+Hf,0,0,0,0,0,820.504,0,0,0,25.933,0,0,0
Zr+Hf,0,0,0,0,0,229.123,0,0,0,9.284,0,0,0
Zr,0,0,0,0,0,12.379,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,124.518,0,0,0,6.628,0,0,0
Zr,0,0,0,0,0,9.969,0,0,0,0,0,0,0
Zr,0,0,0,0,0,64.732,0,0,0,0,0,0,0
Zr,0,0,0,0,0,69.953,0,0,0,0,0,0,0
Zr,0,0,0,0,0,45.812,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,634.395,0,0,0,18.054,0,0,0
Zr+Hf,0,0,0,0,0,68.168,0,0,0,4.364,0,0,0
Zr,0,0,0,0,0,40.291,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,309.262,0,0,0,7.281,0,0,0
Zr,0,0,0,0,0,6.17,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,197.591,0,0,0,6.313,0,0,0
Zr+Hf,0,0,0,0,0,62.014,0,0,0,4.984,0,0,0
Zr+Hf,0,0,0,0,0,511.088,0,0,0,13.03,0,0,0
Zr+Hf,0,0,0,0,0,225.807,0,0,0,5.043,0,0,0
Zr,0,0,0,0,0,29.597,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,108.356,0,0,0,4.137,0,0,0
Zr,0,0,0,0,0,11.794,0,0,0,0,0,0,0
Zr,0,0,0,0,0,22.792,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,49.102,0,0,0,5.862,0,0,0
Zr,0,0,0,0,0,203.463,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,541.743,0,0,0,14.697,0,0,0
Zr,0,0,0,0,0,19.589,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,160.198,0,0,0,7.775,0,0,0
Zr,0,0,0,0,0,56.295,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,45.588,0,0,0,4.64,0,0,0
Zr+Hf,0,0,0,0,0,222.839,0,0,0,10.572,0,0,0
Zr+Hf,0,0,0,0,0,568.384,0,0,0,18.835,0,0,0
Zr+Hf,0,0,0,0,0,179.58,0,0,0,12.361,0,0,0
Zr,0,0,0,0,0,15.463,0,0,0,0,0,0,0
Zr,0,0,0,0,0,34.887,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,140.442,0,0,0,5.154,0,0,0
Zr+Hf,0,0,0,0,0,225.917,0,0,0,9.457,0,0,0
Zr+Hf,0,0,0,0,0,165.47,0,0,0,3.916,0,0,0
Zr,0,0,0,0,0,53.465,0,0,0,0,0,0,0
Zr,0,0,0,0,0,69.152,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,548.652,0,0,0,32.309,0,0,0
Zr+Hf,0,0,0,0,0,191.033,0,0,0,9.174,0,0,0
Zr,0,0,0,0,0,30.003,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,74.324,0,0,0,4.008,0,0,0
Zr,0,0,0,0,0,9.003,0,0,0,0,0,0,0
Zr,0,0,0,0,0,38.27,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,344.919,0,0,0,5.461,0,0,0
Zr,0,0,0,0,0,50.291,0,0,0,0,0,0,0
Zr,0,0,0,0,0,13.55,0,0,0,0,0,0,0
Zr,0,0,0,0,0,36.528,0,0,0,0,0,0,0
Zr,0,0,0,0,0,23.313,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,104.137,0,0,0,4.671,0,0,0
Zr+Hf,0,0,0,0,0,731.594,0,0,0,25.188,0,0,0
Zr,0,0,0,0,0,44.152,0,0,0,0,0,0,0
Zr,0,0,0,0,0,119.824,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,440.546,0,0,0,16.322,0,0,0
Zr+Hf,0,0,0,0,0,52.832,0,0,0,5.349,0,0,0
Zr+Hf,0,0,0,0,0,331.032,0,0,0,9.823,0,0,0
Zr+Hf,0,0,0,0,0,697.252,0,0,0,26.553,0,0,0
Zr+Hf,0,0,0,0,0,132.624,0,0,0,8.187,0,0,0
Zr,0,0,0,0,0,80.798,0,0,0,0,0,0,0
Zr,0,0,0,0,0,6.153,0,0,0,0,0,0,0
Zr,0,0,0,0,0,30.571,0,0,0,0,0,0,0
Zr,0,0,0,0,0,27.662,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,271.72,0,0,0,4.76,0,0,0
Zr,0,0,0,0,0,11.474,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,444.032,0,0,0,15.775,0,0,0
Zr,0,0,0,0,0,7.659,0,0,0,0,0,0,0
Zr,0,0,0,0,0,38.4,0,0,0,0,0,0,0
Zr,0,0,0,0,0,42.374,0,0,0,0,0,0,0
Zr,0,0,0,0,0,39.015,0,0,0,0,0,0,0
Zr,0,0,0,0,0,51.683,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,393.044,0,0,0,5.895,0,0,0
Zr,0,0,0,0,0,5.265,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,245.695,0,0,0,10.779,0,0,0
Zr+Hf,0,0,0,0,0,232.924,0,0,0,6.907,0,0,0
Zr,0,0,0,0,0,98.48,0,0,0,0,0,0,0
Zr,0,0,0,0,0,6.106,0,0,0,0,0,0,0
Zr,0,0,0,0,0,53.688,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,363.3,0,0,0,21.732,0,0,0
Zr,0,0,0,0,0,32.073,0,0,0,0,0,0,0
Zr,0,0,0,0,0,116.649,0,0,0,0,0,0,0
Zr,0,0,0,0,0,74.317,0,0,0,0,0,0,0
Zr,0,0,0,0,0,6.54,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,114.533,0,0,0,7.029,0,0,0
Zr,0,0,0,0,0,126.421,0,0,0,0,0,0,0
Zr,0,0,0,0,0,111.029,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.157,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,76.965,0,0,0,6.161,0,0,0
Zr,0,0,0,0,0,39.078,0,0,0,0,0,0,0
Zr,0,0,0,0,0,56.539,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,81.527,0,0,0,4.518,0,0,0
Zr,0,0,0,0,0,54.674,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,122.566,0,0,0,11.309,0,0,0
Zr,0,0,0,0,0,14.455,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,306.126,0,0,0,14.377,0,0,0
Zr+Hf,0,0,0,0,0,168.298,0,0,0,8.62,0,0,0
Zr+Hf,0,0,0,0,0,563.862,0,0,0,14.456,0,0,0
Zr,0,0,0,0,0,111.153,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,488.049,0,0,0,20.494,0,0,0
Zr+Hf,0,0,0,0,0,268.269,0,0,0,9.087,0,0,0
Zr+Hf,0,0,0,0,0,361.077,0,0,0,9.36,0,0,0
Hf,0,0,0,0,0,0,0,0,0,5.615,0,0,0
Zr,0,0,0,0,0,14.818,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,174.546,0,0,0,5.488,0,0,0
Zr,0,0,0,0,0,11.907,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,105.368,0,0,0,4.724,0,0,0
Zr,0,0,0,0,0,28.2,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,144.115,0,0,0,6.366,0,0,0
Zr+Hf,0,0,0,0,0,581.362,0,0,0,16.407,0,0,0
Zr,0,0,0,0,0,16.626,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,773.69,0,0,0,26.512,0,0,0
Zr+Hf,0,0,0,0,0,411.623,0,0,0,8.556,0,0,0
Zr+Hf,0,0,0,0,0,365.221,0,0,0,11.009,0,0,0
Zr+Hf,0,0,0,0,0,363.334,0,0,0,8.598,0,0,0
Zr,0,0,0,0,0,9.546,0,0,0,0,0,0,0
Zr,0,0,0,0,0,76.218,0,0,0,0,0,0,0
Zr,0,0,0,0,0,19.409,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,101.001,0,0,0,6.247,0,0,0
Zr+Hf,0,0,0,0,0,86.758,0,0,0,4.923,0,0,0
Zr+Hf,0,0,0,0,0,274.112,0,0,0,13.939,0,0,0
Zr,0,0,0,0,0,205.832,0,0,0,0,0,0,0
46Ti,0,17.969,0,0,0,0,0,0,0,0,0,0,0
Zr,0,0,0,0,0,13.027,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,177.718,0,0,0,5.272,0,0,0
Zr+Hf,0,0,0,0,0,136.3,0,0,0,5.303,0,0,0
Zr,0,0,0,0,0,84.047,0,0,0,0,0,0,0
Zr,0,0,0,0,0,9.493,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,444.97,0,0,0,4.707,0,0,0
Zr,0,0,0,0,0,9.833,0,0,0,0,0,0,0
Zr,0,0,0,0,0,63.843,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,913.421,0,0,0,32.807,0,0,0
Hf,0,0,0,0,0,0,0,0,0,10.212,0,0,0
Zr+Hf,0,0,0,0,0,235.898,0,0,0,5.995,0,0,0
Zr,0,0,0,0,0,56.127,0,0,0,0,0,0,0
Zr,0,0,0,0,0,32.491,0,0,0,0,0,0,0
Zr,0,0,0,0,0,27.404,0,0,0,0,0,0,0
Zr,0,0,0,0,0,29.357,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,342.892,0,0,0,12.164,0,0,0
Zr,0,0,0,0,0,166.934,0,0,0,0,0,0,0
Zr,0,0,0,0,0,18.569,0,0,0,0,0,0,0
Zr,0,0,0,0,0,35.187,0,0,0,0,0,0,0
Zr,0,0,0,0,0,14.994,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,142.239,0,0,0,3.989,0,0,0
Zr,0,0,0,0,0,106.224,0,0,0,0,0,0,0
Zr,0,0,0,0,0,53.539,0,0,0,0,0,0,0
Zr,0,0,0,0,0,34.565,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,85.443,0,0,0,5.549,0,0,0
Zr,0,0,0,0,0,11.434,0,0,0,0,0,0,0
Zr,0,0,0,0,0,203.916,0,0,0,0,0,0,0
Zr,0,0,0,0,0,174.584,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,77.199,0,0,0,5.764,0,0,0
Zr,0,0,0,0,0,125.6,0,0,0,0,0,0,0
Zr,0,0,0,0,0,8.963,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.1,0,0,0,0,0,0,0
Zr,0,0,0,0,0,4.953,0,0,0,0,0,0,0
Zr,0,0,0,0,0,44.006,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,454.156,0,0,0,24.707,0,0,0
Zr,0,0,0,0,0,9.939,0,0,0,0,0,0,0
Zr,0,0,0,0,0,72.734,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,69.86,0,0,0,4.415,0,0,0
Zr+Hf,0,0,0,0,0,691.635,0,0,0,21.408,0,0,0
Zr,0,0,0,0,0,22.657,0,0,0,0,0,0,0
Zr,0,0,0,0,0,118.17,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,305.353,0,0,0,4.671,0,0,0
Zr+Hf,0,0,0,0,0,160.374,0,0,0,7.848,0,0,0
Zr,0,0,0,0,0,71.902,0,0,0,0,0,0,0
Zr,0,0,0,0,0,81.653,0,0,0,0,0,0,0
Zr,0,0,0,0,0,47.87,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,223.026,0,0,0,7.106,0,0,0
Zr,0,0,0,0,0,56.262,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.25,0,0,0,0,0,0,0
Zr,0,0,0,0,0,144.812,0,0,0,0,0,0,0
Zr,0,0,0,0,0,92.961,0,0,0,0,0,0,0
Zr,0,0,0,0,0,14.613,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,106.906,0,0,0,5.471,0,0,0
Zr,0,0,0,0,0,10.374,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,84.148,0,0,0,4.637,0,0,0
Zr,0,0,0,0,0,65.748,0,0,0,0,0,0,0
Zr,0,0,0,0,0,62.002,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.581,0,0,0,0,0,0,0
Zr,0,0,0,0,0,19.708,0,0,0,0,0,0,0
Zr,0,0,0,0,0,66.677,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,272.649,0,0,0,6.408,0,0,0
Zr+Hf,0,0,0,0,0,295.438,0,0,0,8.706,0,0,0
Zr,0,0,0,0,0,8.932,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,417.1,0,0,0,14.659,0,0,0
Zr,0,0,0,0,0,106.114,0,0,0,0,0,0,0
Zr,0,0,0,0,0,75.41,0,0,0,0,0,0,0
Zr,0,0,0,0,0,112.826,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,298.083,0,0,0,4.364,0,0,0
Zr,0,0,0,0,0,63.906,0,0,0,0,0,0,0
Zr,0,0,0,0,0,9.099,0,0,0,0,0,0,0
Zr,0,0,0,0,0,229.056,0,0,0,0,0,0,0
Zr,0,0,0,0,0,29.406,0,0,0,0,0,0,0
Zr,0,0,0,0,0,92.809,0,0,0,0,0,0,0
Zr,0,0,0,0,0,33.969,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,205.904,0,0,0,4.752,0,0,0
Zr+Hf,0,0,0,0,0,693.275,0,0,0,8.25,0,0,0
Zr,0,0,0,0,0,95.726,0,0,0,0,0,0,0
Zr,0,0,0,0,0,47.162,0,0,0,0,0,0,0
Zr,0,0,0,0,0,36.51,0,0,0,0,0,0,0
Zr,0,0,0,0,0,71.05,0,0,0,0,0,0,0
Zr,0,0,0,0,0,24.673,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.674,0,0,0,0,0,0,0
Zr,0,0,0,0,0,60.206,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,99.902,0,0,0,3.969,0,0,0
Zr,0,0,0,0,0,179.045,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.729,0,0,0,0,0,0,0
Zr,0,0,0,0,0,53.92,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.722,0,0,0,0,0,0,0
Zr,0,0,0,0,0,203.121,0,0,0,0,0,0,0
Zr,0,0,0,0,0,8.372,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,428.428,0,0,0,12.064,0,0,0
Zr,0,0,0,0,0,31.795,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,664.066,0,0,0,21.049,0,0,0
Zr+Hf,0,0,0,0,0,414.553,0,0,0,23.305,0,0,0
Zr,0,0,0,0,0,9.776,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,221.868,0,0,0,4.456,0,0,0
Zr,0,0,0,0,0,252.721,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.6,0,0,0,0,0,0,0
Zr,0,0,0,0,0,125.09,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,58.186,0,0,0,7.99,0,0,0
Zr,0,0,0,0,0,5.139,0,0,0,0,0,0,0
Zr,0,0,0,0,0,40.99,0,0,0,0,0,0,0
Zr,0,0,0,0,0,74.757,0,0,0,0,0,0,0
Zr,0,0,0,0,0,44.62,0,0,0,0,0,0,0
Zr,0,0,0,0,0,82.52,0,0,0,0,0,0,0
Zr,0,0,0,0,0,25.829,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.5,0,0,0,0,0,0,0
Zr,0,0,0,0,0,187.229,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,87.533,0,0,0,3.974,0,0,0
Zr,0,0,0,0,0,57.065,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,430.027,0,0,0,13.289,0,0,0
Zr,0,0,0,0,0,16.6,0,0,0,0,0,0,0
Zr,0,0,0,0,0,22.328,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,205.764,0,0,0,9.507,0,0,0
Zr,0,0,0,0,0,86.567,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,413.078,0,0,0,14.193,0,0,0
Zr,0,0,0,0,0,8.744,0,0,0,0,0,0,0
Zr,0,0,0,0,0,26.093,0,0,0,0,0,0,0
Zr,0,0,0,0,0,40.799,0,0,0,0,0,0,0
Zr,0,0,0,0,0,33.031,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.193,0,0,0,0,0,0,0
Zr,0,0,0,0,0,19.132,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.078,0,0,0,0,0,0,0
Zr,0,0,0,0,0,19.017,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,1102.031,0,0,0,31.554,0,0,0
Zr+Hf,0,0,0,0,0,261.663,0,0,0,12.165,0,0,0
Zr+Hf,0,0,0,0,0,97.69,0,0,0,6.36,0,0,0
Zr,0,0,0,0,0,7.699,0,0,0,0,0,0,0
Zr,0,0,0,0,0,60.791,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,212.186,0,0,0,5.654,0,0,0
Zr,0,0,0,0,0,31.232,0,0,0,0,0,0,0
Zr,0,0,0,0,0,59.763,0,0,0,0,0,0,0
Zr,0,0,0,0,0,4.979,0,0,0,0,0,0,0
Zr,0,0,0,0,0,17.73,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.822,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,131.024,0,0,0,8.388,0,0,0
Zr+Hf,0,0,0,0,0,205.797,0,0,0,5.94,0,0,0
Zr+Hf,0,0,0,0,0,321.493,0,0,0,7.587,0,0,0
Zr+Hf,0,0,0,0,0,68.696,0,0,0,4.005,0,0,0
Zr,0,0,0,0,0,66.25,0,0,0,0,0,0,0
Zr,0,0,0,0,0,71.194,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,734.058,0,0,0,15.881,0,0,0
Zr,0,0,0,0,0,124.966,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.987,0,0,0,0,0,0,0
Zr,0,0,0,0,0,44.105,0,0,0,0,0,0,0
Zr,0,0,0,0,0,43.335,0,0,0,0,0,0,0
Zr,0,0,0,0,0,209.754,0,0,0,0,0,0,0
Zr,0,0,0,0,0,112.567,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,90.832,0,0,0,4.446,0,0,0
Zr,0,0,0,0,0,23.355,0,0,0,0,0,0,0
Zr,0,0,0,0,0,34.544,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,224.81,0,0,0,8.332,0,0,0
Zr,0,0,0,0,0,6.751,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,105.837,0,0,0,5.747,0,0,0
Zr,0,0,0,0,0,6.556,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,244.496,0,0,0,7.796,0,0,0
Zr,0,0,0,0,0,58.341,0,0,0,0,0,0,0
Zr,0,0,0,0,0,84.752,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.649,0,0,0,0,0,0,0
Zr,0,0,0,0,0,64.647,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.291,0,0,0,0,0,0,0
Zr,0,0,0,0,0,18.952,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,155.705,0,0,0,4.399,0,0,0
Zr+Hf,0,0,0,0,0,39.315,0,0,0,6.145,0,0,0
Zr,0,0,0,0,0,6.657,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,230.854,0,0,0,6.281,0,0,0
Zr+Hf,0,0,0,0,0,1052.611,0,0,0,36.571,0,0,0
Zr,0,0,0,0,0,16.544,0,0,0,0,0,0,0
Zr,0,0,0,0,0,48.809,0,0,0,0,0,0,0
Zr,0,0,0,0,0,162.048,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,352.572,0,0,0,14.006,0,0,0
Zr+Hf,0,0,0,0,0,228.216,0,0,0,5.794,0,0,0
Zr,0,0,0,0,0,85.518,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,612.56,0,0,0,21.83,0,0,0
Zr,0,0,0,0,0,15.469,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.712,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,94.251,0,0,0,4.511,0,0,0
Zr+Hf,0,0,0,0,0,138.388,0,0,0,7.96,0,0,0
Zr+Hf,0,0,0,0,0,161.661,0,0,0,6.284,0,0,0
Zr,0,0,0,0,0,15.029,0,0,0,0,0,0,0
Zr,0,0,0,0,0,82.669,0,0,0,0,0,0,0
Zr,0,0,0,0,0,58.092,0,0,0,0,0,0,0
Zr,0,0,0,0,0,90.792,0,0,0,0,0,0,0
Zr,0,0,0,0,0,19.802,0,0,0,0,0,0,0
Zr,0,0,0,0,0,31.986,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.255,0,0,0,0,0,0,0
Zr,0,0,0,0,0,14.389,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,100.512,0,0,0,4.581,0,0,0
Zr,0,0,0,0,0,11.579,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,335.228,0,0,0,13.96,0,0,0
Zr,0,0,0,0,0,15.049,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,114.33,0,0,0,4.018,0,0,0
Zr+Hf,0,0,0,0,0,78.384,0,0,0,6.115,0,0,0
Zr+Hf,0,0,0,0,0,1126.561,0,0,0,44.34,0,0,0
Zr,0,0,0,0,0,15.581,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.692,0,0,0,0,0,0,0
Zr,0,0,0,0,0,47.689,0,0,0,0,0,0,0
Zr,0,0,0,0,0,26.664,0,0,0,0,0,0,0
Zr,0,0,0,0,0,24.496,0,0,0,0,0,0,0
Zr,0,0,0,0,0,81.773,0,0,0,0,0,0,0
Zr,0,0,0,0,0,107.216,0,0,0,0,0,0,0
